timestamp,empleado_id,pregunta,intencion_detectada,respuesta_chatbot,satisfaccion_usuario
2025-04-23 13:39:10,E114,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,La política se encuentra en el portal del empleado.,5
2025-04-23 13:39:51,E134,¿Cómo solicito una baja médica?,Solicitar_baja,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:55,E039,¿Cuál es mi salario?,Consultar_salario,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:41:16,E099,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:38:51,E095,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,1
2025-04-23 13:40:42,E041,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,La política se encuentra en el portal del empleado.,5
2025-04-23 13:39:44,E125,No he recibido mi nómina.,Reclamar_nomina,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:40:59,E018,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 3322.16.,4
2025-04-23 13:40:48,E143,¿Cuál es el horario de trabajo?,Consultar_horario,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:41:19,E046,No he recibido mi nómina.,Reclamar_nomina,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:39:47,E023,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,5
2025-04-23 13:39:52,E015,No he recibido mi nómina.,Reclamar_nomina,Tienes 6 días disponibles.,4
2025-04-23 13:39:40,E082,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,4
2025-04-23 13:41:36,E058,¿Cuál es la política de teletrabajo?,Consultar_politica,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:38:41,E079,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",1
2025-04-23 13:39:45,E112,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes hacerlo a través de tu perfil.,1
2025-04-23 13:40:34,E134,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:39:46,E074,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:41:17,E090,No he recibido mi nómina.,Reclamar_nomina,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:38:57,E021,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:40:28,E097,¿Hay oportunidades de formación?,Consultar_formacion,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:40:15,E068,No he recibido mi nómina.,Reclamar_nomina,Tienes 25 días disponibles.,5
2025-04-23 13:41:13,E030,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:39:34,E061,¿Cuál es la política de teletrabajo?,Consultar_politica,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:38:42,E130,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,La política se encuentra en el portal del empleado.,5
2025-04-23 13:40:49,E094,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Tu salario es 3660.71.,1
2025-04-23 13:38:53,E019,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,3
2025-04-23 13:40:54,E076,¿Cómo solicito una baja médica?,Solicitar_baja,Tu salario es 1683.61.,3
2025-04-23 13:40:55,E017,¿Hay oportunidades de formación?,Consultar_formacion,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:41:13,E093,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,La política se encuentra en el portal del empleado.,1
2025-04-23 13:38:50,E105,¿Cuál es el horario de trabajo?,Consultar_horario,La política se encuentra en el portal del empleado.,2
2025-04-23 13:41:11,E117,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,4
2025-04-23 13:38:43,E134,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 29 días disponibles.,3
2025-04-23 13:38:48,E013,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 25 días disponibles.,3
2025-04-23 13:39:41,E044,¿Cómo solicito una baja médica?,Solicitar_baja,Tienes 26 días disponibles.,3
2025-04-23 13:40:02,E141,¿Cuál es mi salario?,Consultar_salario,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:40:58,E091,No he recibido mi nómina.,Reclamar_nomina,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:39:30,E064,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:21,E076,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Tienes 22 días disponibles.,5
2025-04-23 13:41:26,E001,¿Cuál es mi salario?,Consultar_salario,El horario es de 9:00 a 18:00.,4
2025-04-23 13:39:09,E134,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 18 días disponibles.,4
2025-04-23 13:40:09,E051,No he recibido mi nómina.,Reclamar_nomina,La política se encuentra en el portal del empleado.,4
2025-04-23 13:40:28,E107,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes hacerlo a través de tu perfil.,2
2025-04-23 13:40:12,E064,¿Hay oportunidades de formación?,Consultar_formacion,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:41:31,E124,No he recibido mi nómina.,Reclamar_nomina,"Sí, puedes encontrar información en la intranet.",1
2025-04-23 13:40:24,E076,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:38:54,E128,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tu salario es 1855.22.,3
2025-04-23 13:40:22,E048,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:41:10,E036,¿Cuál es la política de teletrabajo?,Consultar_politica,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:41:26,E122,¿Hay oportunidades de formación?,Consultar_formacion,El horario es de 9:00 a 18:00.,4
2025-04-23 13:41:16,E103,¿Cuál es mi salario?,Consultar_salario,El horario es de 9:00 a 18:00.,2
2025-04-23 13:38:46,E058,¿Cuál es el horario de trabajo?,Consultar_horario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:41:06,E030,¿Cuál es el horario de trabajo?,Consultar_horario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:10,E148,¿Cuál es mi salario?,Consultar_salario,"Por favor, contacta con el departamento de nóminas.",2
2025-04-23 13:40:41,E100,¿Hay oportunidades de formación?,Consultar_formacion,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:41:28,E041,¿Cuál es el horario de trabajo?,Consultar_horario,Tienes 24 días disponibles.,3
2025-04-23 13:40:10,E056,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",2
2025-04-23 13:39:12,E029,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,3
2025-04-23 13:39:04,E112,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 2503.11.,4
2025-04-23 13:39:30,E131,¿Hay oportunidades de formación?,Consultar_formacion,El horario es de 9:00 a 18:00.,1
2025-04-23 13:41:00,E122,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tienes 9 días disponibles.,4
2025-04-23 13:40:07,E090,¿Cuál es la política de teletrabajo?,Consultar_politica,La política se encuentra en el portal del empleado.,2
2025-04-23 13:39:03,E085,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:39:40,E059,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 2093.76.,3
2025-04-23 13:39:17,E092,¿Cuál es la política de teletrabajo?,Consultar_politica,El horario es de 9:00 a 18:00.,4
2025-04-23 13:41:00,E150,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,2
2025-04-23 13:41:01,E056,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes hacerlo a través de tu perfil.,2
2025-04-23 13:40:50,E118,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:40:02,E139,No he recibido mi nómina.,Reclamar_nomina,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:40:25,E077,¿Cuál es el horario de trabajo?,Consultar_horario,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:39:31,E085,¿Cuál es mi salario?,Consultar_salario,Tu salario es 2074.83.,3
2025-04-23 13:40:45,E099,No he recibido mi nómina.,Reclamar_nomina,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:27,E004,¿Cuál es mi salario?,Consultar_salario,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:40:11,E129,¿Hay oportunidades de formación?,Consultar_formacion,Tu salario es 3039.97.,2
2025-04-23 13:39:59,E015,No he recibido mi nómina.,Reclamar_nomina,Tienes 29 días disponibles.,4
2025-04-23 13:39:29,E116,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,2
2025-04-23 13:40:52,E016,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 9 días disponibles.,5
2025-04-23 13:39:33,E088,¿Hay oportunidades de formación?,Consultar_formacion,Puedes contactarnos por email o teléfono.,2
2025-04-23 13:38:45,E071,¿Cómo solicito una baja médica?,Solicitar_baja,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:41:01,E125,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Tienes 16 días disponibles.,5
2025-04-23 13:40:43,E033,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:39:32,E025,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:11,E101,¿Cuál es la política de teletrabajo?,Consultar_politica,El horario es de 9:00 a 18:00.,3
2025-04-23 13:39:41,E078,¿Hay oportunidades de formación?,Consultar_formacion,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:41:39,E139,¿Cuál es mi salario?,Consultar_salario,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:39:44,E009,¿Hay oportunidades de formación?,Consultar_formacion,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:41:39,E060,¿Cuál es el horario de trabajo?,Consultar_horario,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:39:04,E075,¿Cómo puedo cambiar mi información personal?,Actualizar_info,La política se encuentra en el portal del empleado.,5
2025-04-23 13:41:39,E014,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,4
2025-04-23 13:41:06,E023,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes contactarnos por email o teléfono.,1
2025-04-23 13:39:18,E149,¿Cuál es la política de teletrabajo?,Consultar_politica,Tu salario es 3837.65.,3
2025-04-23 13:38:48,E087,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:39:15,E109,No he recibido mi nómina.,Reclamar_nomina,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:40:06,E025,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,2
2025-04-23 13:41:06,E098,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,5
2025-04-23 13:39:59,E089,¿Hay oportunidades de formación?,Consultar_formacion,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:40:54,E143,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tienes 13 días disponibles.,3
2025-04-23 13:39:51,E002,¿Hay oportunidades de formación?,Consultar_formacion,Tu salario es 3593.83.,1
2025-04-23 13:38:45,E105,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,La política se encuentra en el portal del empleado.,5
2025-04-23 13:39:18,E038,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tu salario es 3638.96.,2
2025-04-23 13:39:57,E110,¿Cuál es mi salario?,Consultar_salario,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:41:06,E084,¿Cuál es mi salario?,Consultar_salario,La política se encuentra en el portal del empleado.,1
2025-04-23 13:39:26,E107,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,La política se encuentra en el portal del empleado.,3
2025-04-23 13:39:44,E052,¿Cuál es mi salario?,Consultar_salario,Tu salario es 2912.81.,4
2025-04-23 13:41:36,E004,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:32,E139,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tienes 21 días disponibles.,2
2025-04-23 13:41:35,E129,No he recibido mi nómina.,Reclamar_nomina,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:41:37,E090,¿Cuál es mi salario?,Consultar_salario,El horario es de 9:00 a 18:00.,1
2025-04-23 13:39:31,E011,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Sí, puedes encontrar información en la intranet.",1
2025-04-23 13:40:41,E030,No he recibido mi nómina.,Reclamar_nomina,Tienes 18 días disponibles.,3
2025-04-23 13:39:31,E025,¿Cuál es el horario de trabajo?,Consultar_horario,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:40:04,E064,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:39:32,E141,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:40:43,E017,¿Cuál es el horario de trabajo?,Consultar_horario,Tu salario es 1708.97.,2
2025-04-23 13:41:01,E017,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:38:54,E044,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Debes seguir los siguientes pasos: el sistema de gestión.,1
2025-04-23 13:39:22,E136,¿Cuál es mi salario?,Consultar_salario,"Sí, puedes encontrar información en la intranet.",2
2025-04-23 13:39:53,E074,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:41:17,E063,No he recibido mi nómina.,Reclamar_nomina,Tu salario es 2026.69.,3
2025-04-23 13:40:11,E092,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,3
2025-04-23 13:40:54,E111,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:38:49,E043,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:39:07,E052,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tienes 6 días disponibles.,3
2025-04-23 13:40:07,E071,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:39:16,E010,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:40:36,E127,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:40:15,E038,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,3
2025-04-23 13:41:18,E023,¿Cuál es mi salario?,Consultar_salario,Tu salario es 2147.56.,3
2025-04-23 13:41:25,E083,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:38:59,E083,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:40:00,E047,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:39:52,E092,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:40:12,E135,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 2402.76.,5
2025-04-23 13:41:25,E114,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:39:49,E105,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 14 días disponibles.,3
2025-04-23 13:41:38,E138,¿Cuál es mi salario?,Consultar_salario,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:38:45,E146,¿Cuál es mi salario?,Consultar_salario,Puedes contactarnos por email o teléfono.,1
2025-04-23 13:41:21,E027,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:52,E016,¿Cuál es la política de teletrabajo?,Consultar_politica,El horario es de 9:00 a 18:00.,3
2025-04-23 13:38:42,E149,¿Cómo solicito una baja médica?,Solicitar_baja,Tu salario es 2231.82.,4
2025-04-23 13:39:59,E104,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:38:42,E079,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Sí, puedes encontrar información en la intranet.",1
