id_solicitud,id_empleado,fecha_inicio,fecha_fin,duracion_dias,fecha_solicitud,estado,motivo_rechazo,periodo_anio,mes_solicitud,dia_semana_solicitud
9060,45,2024-09-14,2024-09-28,15,2024-07-14,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Sunday
9061,30,2024-07-31,2024-08-01,2,2024-05-18,Aceptada,,2024,5,Saturday
9062,43,2025-05-24,2025-06-04,12,2025-04-12,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,4,Saturday
9063,8,2025-05-20,2025-06-08,20,2025-03-11,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,3,Tuesday
9064,7,2025-03-06,2025-03-22,17,2024-12-19,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,12,Thursday
9065,83,2024-06-20,2024-06-21,2,2024-05-26,Aceptada,,2024,5,Sunday
9066,1,2025-02-27,2025-03-17,19,2025-01-11,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,1,Saturday
9067,150,2024-06-30,2024-07-15,16,2024-06-06,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Thursday
9068,72,2024-11-13,2024-11-19,7,2024-09-24,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Tuesday
9069,2,2025-06-21,2025-07-05,15,2025-03-26,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Wednesday
9070,48,2025-03-23,2025-04-03,12,2025-02-28,Aceptada,,2025,2,Friday
9071,18,2024-07-15,2024-07-16,2,2024-06-15,Aceptada,,2024,6,Saturday
9072,99,2024-12-25,2025-01-08,15,2024-12-04,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,12,Wednesday
9073,37,2025-01-20,2025-02-02,14,2024-10-22,Aceptada,,2025,10,Tuesday
9074,22,2024-12-26,2024-12-31,6,2024-12-13,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,12,Friday
9075,107,2025-04-29,2025-05-12,14,2025-03-12,Aceptada,,2025,3,Wednesday
9076,144,2025-04-22,2025-04-27,6,2025-02-08,Rechazada,No se cumple la antigüedad mínima de 6.0 meses.,2025,2,Saturday
9077,94,2025-01-24,2025-01-28,5,2024-12-14,Aceptada,,2025,12,Saturday
9078,73,2025-03-07,2025-03-19,13,2024-12-08,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Sunday
9079,77,2025-02-19,2025-02-20,2,2025-01-18,Aceptada,,2025,1,Saturday
9080,122,2025-01-22,2025-02-07,17,2024-11-11,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,11,Monday
9081,130,2025-03-29,2025-04-04,7,2025-02-27,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Thursday
9082,86,2024-08-01,2024-08-17,17,2024-06-14,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,6,Friday
9083,20,2025-04-21,2025-05-03,13,2025-04-03,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,4,Thursday
9084,140,2025-05-15,2025-06-01,18,2025-03-21,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Friday
9085,119,2024-09-20,2024-10-05,16,2024-08-18,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Sunday
9086,86,2024-06-02,2024-06-14,13,2024-05-28,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Tuesday
9087,30,2025-04-20,2025-04-21,2,2025-03-19,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Wednesday
9088,115,2025-02-28,2025-02-28,1,2024-12-28,Aceptada,,2025,12,Saturday
9089,62,2024-11-28,2024-12-09,12,2024-11-12,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Tuesday
9090,139,2025-02-19,2025-02-24,6,2025-02-01,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Saturday
9091,78,2024-09-25,2024-10-10,16,2024-09-06,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,9,Friday
9092,30,2025-04-14,2025-04-29,16,2025-03-14,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Friday
9093,143,2025-01-22,2025-01-28,7,2024-11-21,Aceptada,,2025,11,Thursday
9094,33,2024-08-23,2024-08-29,7,2024-06-14,Aceptada,,2024,6,Friday
9095,64,2025-01-17,2025-01-19,3,2024-11-03,Aceptada,,2025,11,Sunday
9096,101,2024-08-22,2024-09-08,18,2024-06-24,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Monday
9097,124,2025-05-11,2025-05-21,11,2025-03-03,Rechazada,Solicitud dentro del periodo de bloqueo de vacaciones.,2025,3,Monday
9098,10,2024-12-10,2024-12-11,2,2024-11-16,Rechazada,No se cumple la antigüedad mínima de 12.0 meses.,2024,11,Saturday
9099,128,2025-02-16,2025-02-20,5,2025-01-09,Aceptada,,2025,1,Thursday
9100,122,2024-09-24,2024-10-13,20,2024-08-10,Aceptada,,2024,8,Saturday
9101,42,2025-01-07,2025-01-16,10,2024-12-25,Aceptada,,2025,12,Wednesday
9102,132,2024-09-28,2024-10-17,20,2024-08-28,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Wednesday
9103,7,2025-04-09,2025-04-23,15,2025-02-05,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,2,Wednesday
9104,27,2024-12-17,2024-12-22,6,2024-10-03,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Thursday
9105,22,2025-05-27,2025-05-29,3,2025-04-11,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,4,Friday
9106,148,2025-03-16,2025-03-21,6,2025-02-02,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Sunday
9107,22,2024-12-19,2024-12-22,4,2024-11-02,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Saturday
9108,124,2024-05-31,2024-06-19,20,2024-05-23,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,5,Thursday
9109,105,2024-12-10,2024-12-13,4,2024-11-12,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Tuesday
9110,102,2025-01-13,2025-02-01,20,2024-12-18,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Wednesday
9111,93,2025-04-12,2025-04-20,9,2025-02-07,Aceptada,,2025,2,Friday
9112,90,2024-10-03,2024-10-22,20,2024-09-06,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,9,Friday
9113,134,2024-12-03,2024-12-17,15,2024-11-17,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,11,Sunday
9114,128,2025-01-15,2025-01-17,3,2024-11-17,Aceptada,,2025,11,Sunday
9115,147,2024-06-09,2024-06-09,1,2024-04-24,Aceptada,,2024,4,Wednesday
9116,93,2024-07-02,2024-07-02,1,2024-06-27,Aceptada,,2024,6,Thursday
9117,147,2025-04-16,2025-04-21,6,2025-01-22,Aceptada,,2025,1,Wednesday
9118,1,2024-09-30,2024-10-11,12,2024-08-23,Rechazada,No se cumple la antigüedad mínima de 12.0 meses.,2024,8,Friday
9119,45,2025-01-12,2025-01-23,12,2024-12-23,Aceptada,,2025,12,Monday
9120,60,2025-06-16,2025-06-30,15,2025-03-21,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,3,Friday
9121,52,2024-10-19,2024-10-31,13,2024-07-30,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Tuesday
9122,98,2024-08-27,2024-09-10,15,2024-08-15,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Thursday
9123,104,2025-03-27,2025-04-08,13,2025-03-15,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,3,Saturday
9124,12,2024-07-21,2024-07-21,1,2024-07-08,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Monday
9125,78,2024-09-08,2024-09-13,6,2024-06-27,Aceptada,,2024,6,Thursday
9126,27,2024-09-08,2024-09-18,11,2024-07-04,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,7,Thursday
9127,126,2024-10-14,2024-10-30,17,2024-07-16,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,7,Tuesday
9128,38,2024-09-21,2024-10-05,15,2024-08-31,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Saturday
9129,113,2025-04-01,2025-04-12,12,2025-01-18,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Saturday
9130,31,2024-07-13,2024-07-18,6,2024-06-13,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Thursday
9131,21,2025-05-04,2025-05-09,6,2025-03-25,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Tuesday
9132,137,2024-11-09,2024-11-21,13,2024-10-01,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Tuesday
9133,119,2024-09-19,2024-10-08,20,2024-09-06,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,9,Friday
9134,128,2025-04-25,2025-05-03,9,2025-01-27,Aceptada,,2025,1,Monday
9135,6,2024-11-24,2024-12-13,20,2024-10-02,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Wednesday
9136,138,2024-06-02,2024-06-19,18,2024-05-15,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Wednesday
9137,131,2025-02-01,2025-02-12,12,2024-11-06,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,11,Wednesday
9138,97,2024-12-03,2024-12-20,18,2024-09-18,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,9,Wednesday
9139,121,2025-01-03,2025-01-20,18,2024-12-10,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Tuesday
9140,97,2025-01-07,2025-01-13,7,2024-12-21,Rechazada,No se cumple la antigüedad mínima de 3.0 meses.,2025,12,Saturday
9141,2,2024-12-03,2024-12-03,1,2024-10-12,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Saturday
9142,36,2025-02-17,2025-02-18,2,2024-12-09,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Monday
9143,83,2024-06-17,2024-06-30,14,2024-06-10,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,6,Monday
9144,102,2024-08-08,2024-08-23,16,2024-06-16,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,6,Sunday
9145,38,2024-08-31,2024-09-14,15,2024-07-19,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,7,Friday
9146,147,2024-11-08,2024-11-25,18,2024-10-02,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Wednesday
9147,13,2024-10-28,2024-11-08,12,2024-08-14,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Wednesday
9148,107,2024-08-04,2024-08-14,11,2024-05-11,Aceptada,,2024,5,Saturday
9149,149,2025-03-17,2025-03-26,10,2025-03-05,Rechazada,Solicitud dentro del periodo de bloqueo de vacaciones.,2025,3,Wednesday
9150,28,2024-07-06,2024-07-23,18,2024-05-02,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,5,Thursday
9151,100,2025-05-27,2025-06-08,13,2025-03-16,Aceptada,,2025,3,Sunday
9152,54,2024-09-26,2024-10-10,15,2024-08-03,Aceptada,,2024,8,Saturday
9153,111,2024-11-14,2024-11-28,15,2024-10-16,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Wednesday
9154,43,2024-08-25,2024-09-13,20,2024-06-08,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,6,Saturday
9155,34,2024-10-31,2024-11-08,9,2024-08-06,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Tuesday
9156,15,2024-05-25,2024-06-10,17,2024-05-15,Aceptada,,2024,5,Wednesday
9157,60,2025-03-07,2025-03-19,13,2025-02-08,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,2,Saturday
9158,83,2025-02-28,2025-02-28,1,2025-02-20,Aceptada,,2025,2,Thursday
9159,73,2024-07-18,2024-07-24,7,2024-06-22,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Saturday
9160,61,2025-01-16,2025-01-24,9,2024-11-28,Aceptada,,2025,11,Thursday
9161,60,2025-05-02,2025-05-10,9,2025-03-31,Aceptada,,2025,3,Monday
9162,55,2025-02-18,2025-02-23,6,2025-02-13,Aceptada,,2025,2,Thursday
9163,43,2024-10-08,2024-10-10,3,2024-07-28,Aceptada,,2024,7,Sunday
9164,150,2025-03-10,2025-03-12,3,2025-02-28,Aceptada,,2025,2,Friday
9165,18,2025-01-29,2025-02-04,7,2024-11-13,Aceptada,,2025,11,Wednesday
9166,43,2024-09-10,2024-09-16,7,2024-06-27,Aceptada,,2024,6,Thursday
9167,145,2025-05-31,2025-06-12,13,2025-04-09,Aceptada,,2025,4,Wednesday
9168,116,2025-06-05,2025-06-22,18,2025-04-03,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2025,4,Thursday
9169,139,2025-06-11,2025-06-22,12,2025-04-07,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,4,Monday
9170,119,2024-10-03,2024-10-20,18,2024-09-14,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,9,Saturday
9171,98,2024-10-13,2024-11-01,20,2024-07-29,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Monday
9172,65,2024-10-09,2024-10-16,8,2024-09-07,Aceptada,,2024,9,Saturday
9173,47,2025-02-17,2025-02-21,5,2024-12-04,Aceptada,,2025,12,Wednesday
9174,6,2024-10-02,2024-10-09,8,2024-07-11,Aceptada,,2024,7,Thursday
9175,97,2024-06-03,2024-06-03,1,2024-04-26,Rechazada,No se cumple la antigüedad mínima de 3.0 meses.,2024,4,Friday
9176,80,2025-04-16,2025-04-24,9,2025-03-11,Aceptada,,2025,3,Tuesday
9177,22,2025-01-01,2025-01-12,12,2024-10-22,Aceptada,,2025,10,Tuesday
9178,33,2024-06-15,2024-06-27,13,2024-05-15,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Wednesday
9179,12,2024-10-22,2024-11-09,19,2024-10-14,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Monday
9180,96,2024-09-11,2024-09-26,16,2024-06-21,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Friday
9181,112,2024-08-08,2024-08-19,12,2024-06-14,Aceptada,,2024,6,Friday
9182,42,2025-01-16,2025-01-17,2,2024-12-11,Aceptada,,2025,12,Wednesday
9183,43,2024-05-30,2024-06-12,14,2024-04-29,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,4,Monday
9184,112,2024-07-24,2024-07-26,3,2024-06-17,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Monday
9185,129,2025-04-05,2025-04-15,11,2025-01-06,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Monday
9186,44,2024-08-21,2024-08-23,3,2024-07-28,Aceptada,,2024,7,Sunday
9187,143,2024-09-22,2024-09-30,9,2024-08-07,Aceptada,,2024,8,Wednesday
9188,71,2025-03-30,2025-04-08,10,2025-02-08,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Saturday
9189,118,2024-08-28,2024-09-13,17,2024-06-05,Aceptada,,2024,6,Wednesday
9190,85,2024-06-28,2024-07-13,16,2024-04-26,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,4,Friday
9191,62,2024-08-03,2024-08-21,19,2024-06-28,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,6,Friday
9192,131,2025-04-21,2025-04-23,3,2025-02-23,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Sunday
9193,111,2024-07-26,2024-08-08,14,2024-06-22,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Saturday
9194,13,2025-02-16,2025-02-27,12,2024-12-07,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,12,Saturday
9195,88,2025-01-23,2025-01-29,7,2024-11-29,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,11,Friday
9196,57,2024-12-10,2024-12-18,9,2024-11-28,Aceptada,,2024,11,Thursday
9197,76,2024-09-01,2024-09-20,20,2024-06-28,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,6,Friday
9198,65,2025-05-01,2025-05-20,20,2025-02-27,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Thursday
9199,48,2024-09-08,2024-09-24,17,2024-08-31,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Saturday
9200,9,2024-09-06,2024-09-20,15,2024-06-14,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,6,Friday
9201,46,2024-06-04,2024-06-07,4,2024-05-29,Aceptada,,2024,5,Wednesday
9202,83,2025-02-05,2025-02-07,3,2025-01-05,Aceptada,,2025,1,Sunday
9203,96,2025-05-01,2025-05-10,10,2025-02-02,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Sunday
9204,46,2024-10-31,2024-11-12,13,2024-08-20,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,8,Tuesday
9205,18,2024-08-26,2024-08-31,6,2024-08-14,Aceptada,,2024,8,Wednesday
9206,78,2025-05-28,2025-06-09,13,2025-03-05,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,3,Wednesday
9207,82,2024-11-28,2024-11-30,3,2024-10-29,Aceptada,,2024,10,Tuesday
9208,84,2024-06-04,2024-06-06,3,2024-05-29,Aceptada,,2024,5,Wednesday
9209,75,2024-06-05,2024-06-06,2,2024-05-06,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Monday
9210,78,2024-08-24,2024-08-30,7,2024-08-02,Aceptada,,2024,8,Friday
9211,141,2025-04-06,2025-04-15,10,2025-03-21,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Friday
9212,5,2025-03-13,2025-03-18,6,2025-01-01,Rechazada,No se cumple la antigüedad mínima de 12.0 meses.,2025,1,Wednesday
9213,59,2025-02-27,2025-03-12,14,2025-02-15,Aceptada,,2025,2,Saturday
9214,31,2024-07-19,2024-07-24,6,2024-06-17,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Monday
9215,1,2025-02-12,2025-03-03,20,2024-11-15,Rechazada,No se cumple la antigüedad mínima de 12.0 meses.,2025,11,Friday
